entity_id,is_launderer,T1_logit,T2_logit,T3_logit,T4_logit,T1_gboost,T2_gboost,T3_gboost,T4_gboost
E73,0,0.16177657042776195,0.014987938940005817,0.013897263352557435,0.007675681072551492,0.1433834335543103,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E74,0,0.4967517311805671,0.07079864144172077,0.03901909070033828,0.011859385576758934,0.20826752535208282,2.1901730941419695e-05,2.18683935965516e-05,2.2501207641119593e-05
E75,0,0.07960382045078432,0.018075795661786766,0.0014840052317732762,0.00027704215409240086,0.04907100745618805,2.1892936116264373e-05,2.2010354591581542e-05,2.210672762893782e-05
E76,0,0.414988121797935,0.026634803349271367,0.035578408519799945,0.004529647789779229,0.04014432876746643,2.1882766763792133e-05,2.1871185380966106e-05,2.197847774175427e-05
E77,0,0.13258523554260834,0.019079851485560104,0.003182715908465369,0.0006288024689047926,0.027176150250239905,2.2393473057742806e-05,2.3509711891935847e-05,1.785108789573494e-05
E78,0,0.28532135118655494,0.021591704370367712,2.711861524759967e-05,1.4599022139914917e-07,0.0154845752184804,2.190032612131047e-05,2.2015265234031686e-05,2.2101226364826064e-05
E79,0,0.44156591478633167,0.10876316971104898,0.06522857625728927,0.030535174606516714,0.18298843696340222,2.190032612131047e-05,2.2202926604955723e-05,2.208757232026441e-05
E80,0,0.24895374598378386,0.022079676511472628,0.01014806974328274,0.0018595181635847045,0.2052701949982973,0.00119762974077804,0.0008273976695285771,0.00011728924942180638
E81,0,0.0753792881582241,0.008391154702394224,0.006030118233714728,0.003968343703890797,0.06979145923312974,2.1882766763792133e-05,2.186168706521833e-05,2.1788934314451187e-05
E82,0,0.2840383834903427,0.03580684773543161,0.02288223498144432,0.009098814575286175,0.05943621569836956,2.188297256904305e-05,2.1871185380966106e-05,2.1916876610447322e-05
E83,0,0.39584588234607326,2.5840549876560425e-06,2.512546729768152e-06,1.7297315418753076e-06,0.1881728877368786,0.00438427672527523,0.014496410867882111,0.002522166752338183
E84,0,0.14338017065585212,0.006476810076735962,0.0015897078543159974,0.00028801293088458104,0.04786691913160474,2.1890731216655526e-05,2.1896897553656824e-05,2.180016178038664e-05
E85,0,0.8751921771471299,0.04479942861743678,0.023236213904626397,0.01170159336275529,0.48382525407331006,8.159520332478028e-05,2.1871185380966106e-05,2.1916876610447322e-05
E86,0,0.19179290984744096,0.0013364973507584707,0.00042161947663900526,5.690469564707081e-05,0.0705694542891346,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E87,0,0.12898288397075897,0.00010182469285070227,2.1350330339374294e-05,2.69050369814107e-07,0.0781450128057599,2.1901730941419695e-05,2.18683935965516e-05,2.1975982122776055e-05
E88,0,0.6627280020260402,0.05982289612665976,0.011706010142009414,0.0012736612207738484,0.5126421294377886,2.1812292012470967e-05,2.1797405158543256e-05,2.1763362514431862e-05
E89,0,0.09644864398368709,0.00807311667698163,0.0031515890355038293,0.001108899334878815,0.017497573052908888,2.190032612131047e-05,2.21852397043179e-05,2.218038780558748e-05
E90,0,0.5134050068613846,0.2783873277110021,0.2487353979446998,0.1593574140593833,0.21061473696488697,2.1892936116264373e-05,2.626252734410399e-05,2.184688089428337e-05
E91,0,0.24261854466897215,0.1244881578830289,0.08782872183841402,0.09204517514125343,0.060500494459061964,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E92,0,0.04728824101037757,0.10444572988009397,0.2644199485226902,0.1709004230383042,0.029170813727312395,2.1901730941419695e-05,2.18683935965516e-05,2.2227288782201547e-05
E93,0,0.11965914641338658,0.00019189161878811823,4.315650684300245e-05,5.852322796047696e-06,0.13294493295798468,2.3997790297380205e-05,2.3501646508304947e-05,4.342908609911116e-05
E94,0,0.256485140823351,0.0004989277490947046,2.7056747172716337e-05,8.419315125722956e-07,0.1414826445990516,2.547963331488787e-05,2.0846679713251805e-05,1.5504868199544347e-05
E95,0,0.01933423368678031,0.24450170489458312,0.5241699027996893,0.307354495961502,0.02615012734202153,2.1901730941419695e-05,2.1891142187510343e-05,2.1867351898154702e-05
E96,0,0.1860046930321721,0.0005342939413351167,0.00014433649735208132,7.040669917596724e-06,0.11981453616181055,2.1901730941419695e-05,2.18683935965516e-05,2.1975982122776055e-05
E97,0,0.417386226068341,0.04367089215482177,0.09345784883898578,0.038583716671654604,0.24081578746780316,2.1901730941419695e-05,2.187489064765004e-05,2.1867351898154702e-05
E98,0,0.16746538007105288,0.5282373416755797,0.08025039647023642,0.010632232102044852,0.023437056453083967,2.188297256904305e-05,2.1871185380966106e-05,2.594477272468434e-05
E99,0,0.007498331252234774,0.04851596585782959,0.027232519897079775,0.018205916663517997,0.027438306778638063,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E100,0,0.05918755860989415,0.01647178296116349,0.003732954856836438,0.0017203691655145886,0.030206306475633878,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E101,0,0.3548453412599337,0.012654605583835117,0.005690749690766427,0.002155974519840989,0.06871265532978299,3.473486625980846e-05,1.9565063040019114e-05,2.113988910928817e-05
E102,0,0.13738763453075656,1.1362926265650453e-05,2.731581850984559e-05,3.217937040933046e-06,0.05261169192606215,2.190032612131047e-05,2.2032816627667207e-05,2.425923195412094e-05
E103,0,0.3925730104983457,0.13035468932923733,0.10901395025745743,0.04532327755598444,0.03906532559699261,2.190032612131047e-05,2.21852397043179e-05,2.212322141835849e-05
E104,0,0.028660592017354006,0.15594276622329525,0.16698561293183053,0.08956330912418797,0.2912888529100593,0.00019873677833860142,0.0014720532548345878,0.0008278266800597173
E105,0,0.10632821304414337,4.7647078867895724e-07,3.19427996292697e-07,2.966961932199782e-08,0.030234351633907017,2.190032612131047e-05,2.2032816627667207e-05,2.2087651903921037e-05
E106,0,0.16341840467156588,0.0015429359693636807,0.0013992615861717038,0.0004093893172454203,0.05118359815207976,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E107,0,0.3983075928529938,1.4066685151240982e-08,2.566155015078905e-09,9.011588381835311e-10,0.21886301201761516,0.0001151246820957892,2.7853234879001905e-05,2.5132095733919912e-05
E108,0,0.43218472467705743,0.046680028060262536,0.08512801195875701,0.0582932610302706,0.30574150940981626,2.1882766763792133e-05,2.1871185380966106e-05,2.1916876610447322e-05
E109,0,0.1809553198072274,0.023646912869561356,0.007861056886127475,0.002455322305343049,0.11683460391709315,2.1882766763792133e-05,2.1871185380966106e-05,2.1916876610447322e-05
E110,0,0.17420362773714593,0.0022524111755464716,0.0022217626600590065,0.000193627174698005,0.030495150167878054,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E111,0,0.07448052210171033,0.41075831035216204,0.46855247436843533,0.2266672171305048,0.027738436240424613,2.1901730941419695e-05,2.1893396409143844e-05,2.1867351898154702e-05
E112,0,0.42951876751614443,0.0031868800688756387,0.0366267999399101,0.007171098987291617,0.21746971791277794,1.9161985989642544e-05,2.0578086361648378e-05,2.954936972343333e-05
E113,0,0.1278636426311084,0.0005988674827625777,0.00010904458711469887,6.881001400163707e-06,0.06694117183396531,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E114,0,0.18951987093524844,0.03243425218405777,0.015516687035558049,0.00542190488436274,0.05084593277037476,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E115,0,0.3079139311573581,0.0018204605122498418,0.00010698089443266248,2.686692900439179e-06,0.10922419502214416,2.1882766763792133e-05,2.1871185380966106e-05,2.1916876610447322e-05
E116,0,0.06450345126511375,0.0669128616096234,0.08072438962782195,0.0336494285098736,0.10344692036028665,2.1901730941419695e-05,2.1854765833690342e-05,2.1867351898154702e-05
E117,0,0.1584735830387524,0.36671043967048345,0.06819112413562371,0.05526959692405266,0.5081671137763768,0.0019321850576357212,0.0005006256708565452,0.0007795996025347403
E118,0,0.07901678467146965,0.0212346612538361,0.014018648028303327,0.009090325145313815,0.03708697551069571,2.1901730941419695e-05,2.18683935965516e-05,2.1975982122776055e-05
E119,0,0.3158180401232112,2.5485723836071e-05,2.117434983007741e-05,1.7305582081343212e-06,0.12342064648115422,2.190032612131047e-05,2.2015265234031686e-05,2.2103700744907824e-05
E120,0,0.2781197290748502,0.00833091958548136,0.0030903795827620633,0.0008777420350795099,0.04311167564892616,2.190032612131047e-05,2.21852397043179e-05,2.218038780558748e-05
E121,0,0.4174461368599077,0.09181044678832799,0.007145258260669316,0.0016757130185806814,0.05292274033695279,2.1892936116264373e-05,2.2197974104393594e-05,2.2083259840538685e-05
E122,0,0.06259858126608887,0.04165299377610459,0.017795355817026452,0.007858774854869325,0.025266471922216302,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E123,0,0.1035456885533967,0.0019426111907125652,0.0036199162509931724,0.00021618788152164028,0.10724258994362268,2.1882766763792133e-05,2.1871185380966106e-05,2.1979079176716237e-05
E124,0,0.2489978454347515,0.6652053763224891,0.5161957700106242,0.23815759758652782,0.23967108807890317,0.0010410736839704226,0.00020376304278385432,6.739933104434613e-05
E125,0,0.25793199501469966,0.004780811937873237,0.008759487966631806,0.0008281989111229597,0.1485946034708454,2.1890731216655526e-05,2.1896897553656824e-05,2.180016178038664e-05
E126,0,0.24510548042273375,0.013397540076361996,0.01913374422110192,0.014814026435729878,0.1175090389061581,0.0002046040167230161,0.002181930928905625,0.001721336758787059
E127,0,0.0643219753909013,0.005162235076493193,0.002666162010424018,0.0010777986733274073,0.02720383148724709,2.189185971251473e-05,2.200743741949037e-05,2.2086136378700862e-05
E128,0,0.9800796972552092,0.6967999487976375,0.8465154518623567,0.819880111720548,0.9050482243861313,7.172489932889051e-05,2.1896897553656824e-05,2.180016178038664e-05
E129,0,0.05324263319537132,0.0279780143902929,0.032311476070265764,0.011410599453437604,0.06323820558478568,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E130,0,0.19547496995612287,0.0004312715119436461,0.0001617210434651469,6.972948067285895e-05,0.028636169219534113,1.9198590286620325e-05,2.0178178405921244e-05,2.0383620923391538e-05
E131,0,0.5501518486488229,0.08564498868306952,0.10190248856125077,0.09402149519720532,0.03417654735232559,2.1901730941419695e-05,2.1863751156251424e-05,2.2229245802055325e-05
E132,0,0.23088381708889194,0.01864227576739262,0.026785114397777757,0.02731078176161792,0.1511248880032774,0.00015191574220301592,0.0010654199386775417,0.00015512407696285184
E133,0,0.7386374733332026,0.2002435913948654,0.2539074887481894,0.247248337528796,0.2500470232719592,0.00022042248327199413,0.0007223087760425034,0.0005764190018512915
E134,0,0.6584888285930364,0.16620923220071362,0.0483149598133438,0.02992994769625975,0.13682416991028243,2.670955614377954e-05,2.6899569607792165e-05,2.208684814330239e-05
E135,0,0.18611492021108797,0.00524832646628952,0.005016650877817949,0.0014670556668143857,0.0873125303717494,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E136,0,0.2738424625431995,0.0010951279356146342,0.0009778290677427328,0.00045621637347234844,0.30275782258554224,2.162342858599432e-05,3.961393464361802e-05,2.705974859049904e-05
E137,0,0.2087803840330836,9.945449342979433e-07,5.971805882624242e-07,4.196484375981719e-10,0.07168058624405244,2.1882766763792133e-05,2.1871185380966106e-05,2.1915804636211504e-05
E138,0,0.2032014239973435,0.011764914625786892,0.024338669065516787,0.010125876821511337,0.017596735095775196,2.1901730941419695e-05,2.18683935965516e-05,2.21448438421506e-05
E139,0,0.24101874301546514,0.019117518461653056,0.04118310627872857,0.03752341185293052,0.10311201486887059,1.2589966665548386e-05,5.3340081611592004e-05,4.4791271910911036e-05
E140,0,0.197930843678878,0.06592489236550404,0.08310297835692448,0.044522710341121326,0.07078690190856855,2.1882766763792133e-05,2.1871185380966106e-05,2.1842049759379826e-05
E141,0,0.10502710170553878,0.005665970871067946,0.0017630272315986577,0.00014570157680360334,0.13070654487040156,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
E142,0,0.4374407688500449,0.006869232744978393,0.002723031107704836,0.0005252940835292473,0.147704456786732,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E143,0,0.8387313064078147,0.5712735428710838,0.45113510041543936,0.1601313797124746,0.28117422076232923,0.0017543832716399189,0.00016641729461919214,0.00017697198682932523
E144,0,0.09742229128326127,0.24472543036927266,0.09095453662396218,0.0574497304213011,0.007408808643107772,2.1901730941419695e-05,2.1863751156251424e-05,2.210049964438664e-05
E145,0,0.048791244278277045,0.11948420956745337,0.008047003192111109,0.002372306113761046,0.01570242664314774,2.1890731216655526e-05,2.1896897553656824e-05,2.180016178038664e-05
E146,0,0.11327217708794593,0.015425098040064207,0.10549351069038569,0.027651026178209075,0.054630929880331296,2.1892082215505742e-05,2.1894049481810804e-05,1.9849383604485276e-05
E147,0,0.05243480503242833,0.011984936221385082,0.0034128319357897476,0.0022856748549785343,0.013940902083515515,2.190032612131047e-05,2.1899404368348405e-05,2.252577436260471e-05
E148,0,0.43212201064492156,0.0063454624735915155,0.005727082127811782,0.0018536004183353687,0.5105047714069004,2.1901730941419695e-05,2.18683935965516e-05,2.1975982122776055e-05
E149,1,0.8923921256024849,0.9526847241232632,0.9520222112670816,0.9456126853258351,0.9498937061664564,0.9999639879740151,0.9999119299141114,0.9999061231366737
E150,0,0.12821595189958715,5.263861568295585e-06,2.530076784834056e-06,1.0447742271553136e-07,0.06836687814065219,2.1901730941419695e-05,2.189790177439227e-05,2.1867351898154702e-05
E151,0,0.14172181890282767,7.985394837517427e-08,5.3659424595414925e-09,8.136078917565522e-11,0.1171590459996629,2.1901730941419695e-05,2.18683935965516e-05,2.2547371344870116e-05
E152,0,0.16437006997176923,0.0004224012074485377,3.627203900137166e-05,8.659863896897165e-07,0.07407454034772591,2.1901730941419695e-05,2.18683935965516e-05,2.1831422408186183e-05
E153,0,0.281423504347014,0.018314772046267434,0.01820998476419235,0.006640968662425412,0.29018624360799233,2.190032612131047e-05,2.21852397043179e-05,2.191241096284659e-05
E154,0,0.34867300122398737,0.03702039394534573,0.2630698155568316,0.08870319200387174,0.15656467002650978,2.1882766763792133e-05,2.1785829151487214e-05,2.1818062749803793e-05
E155,0,0.06391522181426233,0.3273526021135228,0.79697552843668,0.7036640233146141,0.015740308069027646,2.1882766763792133e-05,2.1785829151487214e-05,2.6330833057471723e-05
E156,0,0.3605236105769451,0.2587013550613781,0.14167617177745623,0.14241717998107423,0.09124453515493094,5.050656623993914e-05,0.00015820322007288197,7.980044329641713e-05
E157,0,0.055719440755071833,0.8113493563860708,0.5260337929012973,0.31571730365387923,0.022076931902723498,2.188297256904305e-05,2.184651310164093e-05,2.2059604798945053e-05
E158,0,0.8634058628031644,0.0007124891748672292,0.0034726454862612764,0.002472602479934311,0.42001883464791584,5.742870479462022e-05,0.0003097356285161077,0.001416600893276449
E159,0,0.7118804633368521,0.773700155717465,0.9399223774143002,0.9506048013921016,0.14186422233696785,0.6991022001779099,0.9066334548785363,0.5873572168693003
E160,0,0.06166272243813661,0.00574510572361846,0.004423525288502876,0.000493565431397761,0.012031414865079665,2.1901730941419695e-05,2.18683935965516e-05,2.1975982122776055e-05
E161,0,0.2096534136638716,0.1658187626944864,0.0693395882208599,0.03399892159316896,0.10947830031030165,2.1892082215505742e-05,2.1896897553656824e-05,2.180016178038664e-05
